"","score","text"
"591",-1,"2nd in video series on #expertgroup report in #Ireland: Psychiatric Perspective: #Abortion is not Treatment for Suicide http://t.co/EkHsntjL"
"592",-1,"@FreedNDeed These are true assault weapons!!!!  #Abortion instruments
#assaultweapons"
"593",-1,"@catwahler @westjournalism also outlaw #abortion teach the #sanctityoflife #chooselife #prayinschool #homeschool #2ndAmendment"
"594",-1,"RT @rhrealitycheck: Time to Stop Restricting #Abortion and Start Restricting Assault Weapons. http://t.co/2y3yOkNa #guncontrol #SandyHook #Newtown"
"595",-1,"RT @rhrealitycheck: Time to Stop Restricting #Abortion and Start Restricting Assault Weapons. http://t.co/2y3yOkNa #guncontrol #SandyHook #Newtown"
"596",1,"#FearWeekend. Between 21//12: Maya-Curse and 24/12: Biblical 40yr #Abortion-Curse by Angel: Unforgivable//Unforgettable. #GoEveryDayHolyMass"
"597",1,"RT @TJ_Yates41: ""Every American's task is to care for and protect the Nation's children."" - Obama. What about #abortion Mr President?"
"598",0,"RT @geoffrey_osoro: @C_Nyakundi @JenniferMusangi As a medical practitioner #Abortion is not one of those #DIY quick fixes. You need a professional to handle it."
"599",-1,"RT @rhrealitycheck: Time to Stop Restricting #Abortion and Start Restricting Assault Weapons. http://t.co/2y3yOkNa #guncontrol #SandyHook #Newtown"
"600",-3,"1 question - why are we outraged at the senseless death of innocent children but #ABORTION is legal?"
"601",0,"@C_Nyakundi @JenniferMusangi As a medical practitioner #Abortion is not one of those #DIY quick fixes. You need a professional to handle it."
"602",0,"ProlifeAmerica: #TopLies : #Abortion doesn't affect #Men... http://t.co/rBZfwI1N http://t.co/WsOMo9TL http://t.co/lcVKxDEy"
"603",0,"RT @frfrankpavone: Join our Facebook Cause #Pray to End #Abortion http://t.co/uQiila4p #prolife"
"604",-1,"@kwhiteside01 Why does the #newtown to #abortion comparison ""make u sick""?"
"605",1,"RT @joshuapchase: ""If #abortion stopped right now, it would take 2.5mil yrs for gun homicides w/children to catch up with the past 40yrs."""
"606",-2,"RT @Alexs3217: Abortion is ok? What about the trillions of wasted gametes during spermatogenesis and oogenesis? Stop the killing! #abortion"
"607",1,"If abortion stopped right now, it would take 2,500,000 yrs for gun homicides involving children to catch up with the past 40yrs #abortion"
"608",-2,"RT @SBAList: Brand new report from @LozierInstitute details rampant weakness in national #abortion reporting procedures http://t.co/VevZVtaG"
"609",-1,"RT @rhrealitycheck: Time to Stop Restricting #Abortion and Start Restricting Assault Weapons. http://t.co/2y3yOkNa #guncontrol #SandyHook #Newtown"
"610",-1,"RT @rhrealitycheck: Time to Stop Restricting #Abortion and Start Restricting Assault Weapons. http://t.co/2y3yOkNa #guncontrol #SandyHook #Newtown"
"611",-2,"RT @SBAList: Brand new report from @LozierInstitute details rampant weakness in national #abortion reporting procedures http://t.co/rXBBZfUW"
"612",0,"RT @frfrankpavone: Join our Facebook Cause #Pray to End #Abortion http://t.co/uQiila4p #prolife"
"613",-4,"Evry yr 30K babies R aborted at this age. 20 killed in school = #massacre. 20 killed in #abortion clinic = ""choice"" http://t.co/znNvND9C"
"614",-2,"RT @SBAList: Brand new report from @LozierInstitute details rampant weakness in national #abortion reporting procedures http://t.co/rXBBZfUW"
"615",-1,"Time to Stop Restricting #Abortion and Start Restricting Assault Weapons. http://t.co/2y3yOkNa #guncontrol #SandyHook #Newtown"
"616",0,"@Pontifex why was there a EASTER mass aimed at voting NO for Universal #HC in #USA ? we have a holcaust in USA everyday  #ABORTION #UFO's"
"617",0,"RT @rhrealitycheck: Majority of Voters in #Indiana Want #Abortion to Remain Legal. http://t.co/26shMXSb"
"618",0,"RT @robinmarty: RT @rhrealitycheck: Majority of Voters in #Indiana Want #Abortion to Remain Legal. http://t.co/DxVGkbFM"
"619",-3,"RT @rtbeliever: Nation's heart is breaking: many issues come to the fore #prayerinschools #homeschooling #GunFreeZone #abortion #hypocrites #ArmedTeachers"
"620",0,"RT @notabortion: Governor Rick Perry wants abortion 'to be a thing of the past” http://t.co/bqenriAd #abortion #prolife"
"621",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"622",0,"RT @rhrealitycheck: Majority of Voters in #Indiana Want #Abortion to Remain Legal. http://t.co/DxVGkbFM"
"623",0,"RT @frfrankpavone: Join our Facebook Cause #Pray to End #Abortion http://t.co/uQiila4p #prolife"
"624",-2,"Brand new report from @LozierInstitute details rampant weakness in national #abortion reporting procedures http://t.co/rXBBZfUW"
"625",0,"Listen to ""Murdering Children"" via @spreaker http://t.co/i8QsW874 - My thoughts on Sandy Hook #abortion #sandyhook"
"626",0,"Listen to ""Murdering Children"" via @spreaker http://t.co/AIGlqbEJ - My thoughts on Sandy Hook #abortion #sandyhook"
"627",0,"Listen to ""Murdering Children"" via @spreaker http://t.co/ykvsKiQi - My thoughts on Sandy Hook #abortion #sandyhook"
"628",0,"Listen to ""Murdering Children"" via @spreaker http://t.co/Um1hsvkt - My thoughts on Sandy Hook #abortion #sandyhook"
"629",1,"Read a really amazing tweet this morning:

""1 day we will look back on #abortion as we now do on slavery. Will u... http://t.co/1nHIWTxt"
"630",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"631",-2,"Abortion is ok? What about the trillions of wasted gametes during spermatogenesis and oogenesis? Stop the killing! #abortion"
"632",0,"Join our Facebook Cause #Pray to End #Abortion http://t.co/uQiila4p #prolife"
"633",0,"Governor Rick Perry wants abortion 'to be a thing of the past” http://t.co/bqenriAd #abortion #prolife"
"634",1,"Read a really amazing tweet this morning:

""1 day we will look back on #abortion as we now do on slavery. Will u... http://t.co/xTEsDtFJ"
"635",0,"#Actresses #Slam #Romney on #Abortion, Women’s #Health http://t.co/HK9zxW7a #healthvidz #womens"
"636",1,"RT @NatAbortionFed: Reading: Activists demand #abortion reform http://t.co/owFeHLd4 #prochoice #Savita #women #fem2"
"637",-1,"@clarasballin #Childabuse rose steadily for 20-30 yrs following RoeVWade before falling in the 2005 NIS study http://t.co/frUGQNT3 #abortion"
"638",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"639",-4,"#GunControl ?  How about overturning #RoeVWade. &gt;1 Million dead children in 2005.  #Newtown massacre was a act of evil. #Abortion is #Murder"
"640",0,"#Michigan #Legislature adjourns after final #abortion fight  http://t.co/irpAgjnw #prochoice #reproights"
"641",1,"Reading: Activists demand #abortion reform http://t.co/owFeHLd4 #prochoice #Savita #women #fem2"
"642",0,"#TopLies : #Abortion doesn't affect #Men... http://t.co/RzRQEYvH"
"643",0,"ProlifeAmerica: RT: 1 day we will look back on #abortion as we now do on slavery. Will u b... http://t.co/MpbZ3bsl http://t.co/lcVKxDEy"
"644",-1,"With issues like #blasphemy #abortion &amp; #EqualMarriage, why don't we as a ""secular society"" demand proof of ... http://t.co/EuIBOLbx"
"645",-3,"RT @rtbeliever: Nation's heart is breaking: many issues come to the fore #prayerinschools #homeschooling #GunFreeZone #abortion #hypocrites #ArmedTeachers"
"646",0,"RT @rhrealitycheck: Majority of Voters in #Indiana Want #Abortion to Remain Legal. http://t.co/vEYGULVP #IN #prochoice #politics #news #polls #p2"
"647",0,"RT @rhrealitycheck: Majority of Voters in #Indiana Want #Abortion to Remain Legal. http://t.co/vEYGULVP #IN #prochoice #politics #news #polls #p2"
"648",0,"Seeing a lot of #abortion - related questions that this post answers: http://t.co/sCLJwHEr  #prochoice is #prolife"
"649",-3,"Nation's heart is breaking: many issues come to the fore #prayerinschools #homeschooling #GunFreeZone #abortion #hypocrites #ArmedTeachers"
"650",0,"Majority of Voters in #Indiana Want #Abortion to Remain Legal. http://t.co/vEYGULVP #IN #prochoice #politics #news #polls #p2"
"651",-4,"20 children dead in CT shooting is awful...however it's sick that we're not outraged by the 3280 children aborted daily. #abortion #life"
"652",-3,"Nation's heart is breaking: many issues raising their ugly heads #Newtown #tcot #abortion #guncontrol #2ndAmendment #mentalhealth #God"
"653",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"654",-2,"RT @TolleLegeCamp: We must stop solving our ""problems"" with violence if we want to turn this thing around #abortion #war #euthanasia #schoolshootings #suicide"
"655",-2,"RT @TolleLegeCamp: We must stop solving our ""problems"" with violence if we want to turn this thing around #abortion #war #euthanasia #schoolshootings #suicide"
"656",-2,"RT @TolleLegeCamp: We must stop solving our ""problems"" with violence if we want to turn this thing around #abortion #war #euthanasia #schoolshootings #suicide"
"657",0,"RT: 1 day we will look back on #abortion as we now do on slavery. Will u b remembered as 1 who fought 2 end #abortion?"
"658",-2,"We must stop solving our ""problems"" with violence if we want to turn this thing around #abortion #war #euthanasia #schoolshootings #suicide"
"659",0,"RT @CovenantTab: 1 day we will look back on #abortion as we now do on slavery. Will u b remembered as 1 who fought 2 end #abortion? #tcot"
"660",1,"God bless all the lawmakers who truly followed their ""lighted conscience""! #abortion #RHbill #philippines #prolife http://t.co/jZxEPMmo"
"661",1,"RT @CPLCDallas: The greatest destroyer of #peace is #abortion - #MotherTeresa"
"662",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"663",1,"A Win/Win - Lower unintended pregnancy &amp; #abortion rates: #Iowan #Contraception program is a success http://t.co/OwydkvDO  #prochoice #fem2"
"664",0,"RT @CovenantTab: 1 day we will look back on #abortion as we now do on slavery. Will u b remembered as 1 who fought 2 end #abortion? #tcot"
"665",0,"RT @CovenantTab: 1 day we will look back on #abortion as we now do on slavery. Will u b remembered as 1 who fought 2 end #abortion? #tcot"
"666",0,"1 day we will look back on #abortion as we now do on slavery. Will u b remembered as 1 who fought 2 end #abortion? #tcot"
"667",-1,"Time to Stop Restricting #Abortion and Start Restricting Assault Weapons http://t.co/Oaugp5kO #news #p2"
"668",-1,"I feel ragey reading this: Huckabee attacks ‘tax-funded #abortion pills’ in #Newtown monologue | The Raw Story http://t.co/pNosm6ds"
"669",0,"Majority of Voters in #IN Want #Abortion to Remain Legal http://t.co/8cTsmGpx #news #p2"
"670",1,"FG's @MurphyEoghan is calling for a free vote on #abortion, not to be bound by party lines - http://t.co/2cthWk4I"
"671",0,"Nollywood Movie Review: Reloaded http://t.co/mWtbEjql #Abortion"
"672",0,"RT @mary_o_regan: Group of medics defend Irish medical guidelines and say they would rather give up medicine than perform an #abortion. http://t.co/CiklMAZk"
"673",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"674",1,"The greatest destroyer of #peace is #abortion - #MotherTeresa"
"675",1,"#Abortion #humor #BeCarefulWhatYouWishedFor . @ 69th &amp;Marshall Road http://t.co/w9mK4XO7"
"676",-1,"Culprit: Society that Devalues Human #life 

http://t.co/xAJez0Q3

#baby #abortion #gunrights #children #Maryland #tcot #tlot"
"677",-1,"#Colombia opens its first #abortion clinic though legal abortion restricted and rare http://t.co/VoIbltqn"
"678",0,"1.21 million babies won't be celebrating Christmas this year. (Via @Students4LifeHQ): http://t.co/B65D5dMo #prolife #abortion"
"679",-1,"@AAARF #Drugs only kill willing users. That's not a parallel. #Abortion on the other hand is legalized genocide. #tcot"
"680",0,"RT @mary_o_regan: Group of medics defend Irish medical guidelines and say they would rather give up medicine than perform an #abortion. http://t.co/CiklMAZk"
"681",0,"Group of medics defend Irish medical guidelines and say they would rather give up medicine than perform an #abortion. http://t.co/CiklMAZk"
"682",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/cpyG6beY #abortion #contraception #vaw"
"683",-1,"RT @Personhood_OK: I've sat in the ER w/ women who suffered abortion complications. I know what #abortion is about! #tcot #prolife"
"684",0,"Yes to #RHbill but No to #Abortion! :) #ProRHBill"
"685",-1,"I've sat in the ER w/ women who suffered abortion complications. I know what #abortion is about! #tcot #prolife"
"686",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"687",-1,"RT @Independent_ie: 1980s #abortion #referendum was one of my biggest mistakes, Garret #FitzGerald admitted http://t.co/oQXeADYP"
"688",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"689",0,"RT @PersonhoodFLPAC: Have you signed the new Florida #ProLife Personhood Amendment Petition? http://t.co/9reRcrHC End #Abortion NOW! #tcot"
"690",0,"Have you signed the new Florida #ProLife Personhood Amendment Petition? http://t.co/9reRcrHC End #Abortion NOW! #tcot"
"691",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"692",1,"RT @MIKKI_NM: “@AmMijares: #rhbill how we won the battle. #notorhlaw http://t.co/vIF2LryI” #prolife #abortion #NOTORHBILLL"
"693",1,"RT""@MIKKI_NM: “@AmMijares: #rhbill how we won the battle. #notorhlaw http://t.co/FIgx81uE” #prolife #abortion #NOTORHBILLL"""
"694",-1,"Abortion
i just bought a house on i don't give a fuck avenue #Abortion"
"695",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"696",1,"Most restrictive #abortion law in America is ""just politics"" says Mi. Rep. Schmidt, he needs Right to Life endorsement, so he voted for it."
"697",1,"“@AmMijares: #rhbill how we won the battle. #notorhlaw http://t.co/vIF2LryI” #prolife #abortion #NOTORHBILLL"
"698",0,"RT @kevinhuguley: And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"699",-1,"RT @Independent_ie: 1980s #abortion #referendum was one of my biggest mistakes, Garret #FitzGerald admitted http://t.co/oQXeADYP"
"700",-1,"RT @Independent_ie: 1980s #abortion #referendum was one of my biggest mistakes, Garret #FitzGerald admitted http://t.co/oQXeADYP"
"701",0,"And the second you want to push back &amp; debate when life begins, I DARE you to google some images of #abortion.

I dare you."
"702",-2,"@gatewaypundit @BarackObama ..and what about putting born children in closets if #ABORTION failed? Oh yes, they are very concerned!!"
"703",-1,"RT @Independent_ie: 1980s #abortion #referendum was one of my biggest mistakes, Garret #FitzGerald admitted http://t.co/oQXeADYP"
"704",-1,"1980s #abortion #referendum was one of my biggest mistakes, Garret #FitzGerald admitted http://t.co/oQXeADYP"
"705",0,"RT @Personhood_OK: Every Region, Every County, Every City, Every Church, Every Pastor 4 Life! http://t.co/4MEf9xsw #ProLife End #Abortion!"
"706",0,"RT @drpetersaunders: Irish doctors and medical students speak out strongly against #abortion http://t.co/Pn7bo9v9"
